seed,method,epoch,updates,wall_time_sec,val_nrmse
6,ResDyNet-LinearInit,16,192,4.2851573749794625,0.23431183420711155
6,ResDyNet-LinearInit,17,204,4.5517726249818224,0.2511006972452969
6,ResDyNet-LinearInit,18,216,4.819074041995918,0.2952543750430555
6,ResDyNet-LinearInit,19,228,5.105852666980354,0.31631764616492797
6,ResDyNet-LinearInit,20,240,5.383482334000291,0.302297888117186
6,ResDyNet-LinearInit,21,252,5.660775124997599,0.19886256350043338
6,ResDyNet-LinearInit,22,264,5.927074833976803,0.33922539011399055
6,ResDyNet-LinearInit,23,276,6.193242249981267,0.3964345880687299
6,ResDyNet-LinearInit,24,288,6.460056624986464,0.2434548666983448
6,ResDyNet-LinearInit,25,300,6.724567499972181,0.23734821094849665
6,ResDyNet-LinearInit,26,312,6.99295566699584,0.29700293146735773
6,ResDyNet-LinearInit,27,324,7.2622685419919435,0.25370622151452826
6,ResDyNet-LinearInit,28,336,7.530973124987213,0.2513537858203112
6,ResDyNet-LinearInit,29,348,7.7995637919812,0.22968845779049182
6,ResDyNet-LinearInit,30,360,8.072074291994795,0.2729407522349769
6,ResDyNet-LinearInit,31,372,8.371019624988548,0.2470493215969009
6,ResDyNet-LinearInit,32,384,8.708692041982431,0.2361917859264246
6,ResDyNet-LinearInit,33,396,9.0013695419766,0.24835591430634923
6,ResDyNet-LinearInit,34,408,9.276579583995044,0.29455204357679277
6,ResDyNet-LinearInit,35,420,9.54724033398088,0.3634857001906702
6,ResDyNet-LinearInit,36,432,9.820045291999122,0.30245056057646086
6,ResDyNet-LinearInit,37,444,10.08891287498409,0.32391941962065757
6,ResDyNet-LinearInit,38,456,10.35544200000004,0.26008065488769666
6,ResDyNet-LinearInit,39,468,10.62113554199459,0.350631749770331
6,ResDyNet-LinearInit,40,480,10.88721583399456,0.2724796570820832
6,ResDyNet-LinearInit,41,492,11.153517874976387,0.2948667388786082
6,ResDyNet-LinearInit,42,504,11.419969249982387,0.3581195321629215
6,ResDyNet-LinearInit,43,516,11.686629958974663,0.24469020773133257
6,ResDyNet-LinearInit,44,528,11.953743833990302,0.2781570297461813
6,ResDyNet-LinearInit,45,540,12.249790291971294,0.2702730775886234
6,ResDyNet-LinearInit,46,552,12.525126541993814,0.3378287002244862
6,ResDyNet-LinearInit,47,564,12.796745749976253,0.24855236590014326
6,ResDyNet-LinearInit,48,576,13.069622291979613,0.2869368534935999
6,ResDyNet-LinearInit,49,588,13.338242041994818,0.2660217679851123
6,ResDyNet-LinearInit,50,600,13.605620958987856,0.25563711409628515
6,ResDyNet-LinearInit,51,612,13.872870708990376,0.3067376966308292
6,ResDyNet-LinearInit,52,624,14.140213041973766,0.27233983771502335
6,ResDyNet-LinearInit,53,636,14.40807008399861,0.23174987603137231
6,ResDyNet-LinearInit,54,648,14.683143749978626,0.3104741290699325
6,ResDyNet-LinearInit,55,660,14.953666458983207,0.3512863972368436
6,ResDyNet-LinearInit,56,672,15.221753458987223,0.24627636703578437
6,ResDyNet-LinearInit,57,684,15.512613333994523,0.2445876521371408
6,ResDyNet-LinearInit,58,696,15.796338291984284,0.25321732270806063
6,ResDyNet-LinearInit,59,708,16.095912291988498,0.2885074791758766
6,ResDyNet-LinearInit,60,720,16.363722708978457,0.28428702838354925
