training_horizon,seed,model,epoch,train_loss,val_loss,val_rmse,val_nrmse,val_nrmse_percent,wall_time_sec
10,0,ResDyNet,29,0.00020478342548655533,0.00024009450988240778,0.015494983377932607,0.01571095622524958,1.5710956225249582,31.052320791990496
10,0,Plain,29,0.006224122452916022,0.0043231973341886125,0.06575102534705152,0.06666747913159943,6.666747913159943,31.10426812499645
10,0,ResDyNet,30,0.00021007118022111566,0.0009323195733690411,0.030533908583229914,0.030959497628122213,3.0959497628122215,32.10962350000045
10,0,Plain,30,0.0037206842597526817,0.005939498616074101,0.07706814267954107,0.07814233719824162,7.814233719824163,32.16167320800014
10,0,ResDyNet,31,0.00022379178428898414,0.00014529680391274445,0.012053912390288244,0.012221922753174304,1.2221922753174304,33.17279475001851
10,0,Plain,31,0.009371759746027488,0.004583318056043831,0.0677002072082784,0.06864382916372654,6.864382916372653,33.22591887501767
10,0,ResDyNet,32,0.00018087391460718254,0.00029701656311311174,0.01723416847756548,0.017474382509840028,1.7474382509840027,34.23969945800491
10,0,Plain,32,0.005077019044995614,0.001692198637926488,0.04113634205816662,0.04170971039976549,4.170971039976549,34.29882479200023
10,0,ResDyNet,33,0.00023989038354297324,0.0001662253380347483,0.012892840572765504,0.013072544120719584,1.3072544120719585,35.314963957993314
10,0,Plain,33,0.009509219067861013,0.007317843723612521,0.08554439621396905,0.08673673481619396,8.673673481619396,35.3674762500159
10,0,ResDyNet,34,0.00017732854488291782,0.00016199648228534203,0.012727783871724959,0.012905186819231591,1.290518681923159,36.38637033299892
10,0,Plain,34,0.006209449085599511,0.004293906449971416,0.06552790588727384,0.06644124977851985,6.644124977851986,36.439438458008226
10,0,ResDyNet,35,0.00019141524731893485,0.00024123932636871328,0.015531880966860173,0.01574836810174658,1.574836810174658,37.45393966700067
10,0,Plain,35,0.0038402077219641916,0.005975933717269653,0.0773041636476953,0.07838164788405966,7.838164788405965,37.50734012501198
10,0,ResDyNet,36,0.0001348039104811242,0.0001410185310896891,0.01187512236104071,0.012040640705010281,1.2040640705010281,38.52542908300529
10,0,Plain,36,0.00700643348916789,0.004960190307891803,0.07042861852891766,0.07141026974501086,7.141026974501086,38.58021454201662
10,0,ResDyNet,37,0.0002577258824896988,0.00011089565090538312,0.010530700399564273,0.01067747986321797,1.067747986321797,39.594155124999816
10,0,Plain,37,0.004280025150656033,0.005833821699966882,0.07637945862577765,0.07744405409862153,7.744405409862153,39.65545908300555
10,0,ResDyNet,38,0.0001685808496658732,0.0002853918744013672,0.016893545347302537,0.017129011691534406,1.7129011691534406,40.729302791994996
10,0,Plain,38,0.004672742962500326,0.002070590869470727,0.0455037456641838,0.04613798793956935,4.613798793956935,40.78280074999202
10,0,ResDyNet,39,0.00023153628746344976,0.0001949679117522569,0.01396309105292438,0.014157712012398337,1.4157712012398338,41.83769104199018
10,0,Plain,39,0.003141475974680938,0.0036742260467966287,0.06061539447035405,0.06146026658255316,6.146026658255316,41.891267541999696
10,0,ResDyNet,40,0.00013598460047632458,0.00022431535706912364,0.014977161181917073,0.015185916497511059,1.5185916497511058,42.954588332999265
10,0,Plain,40,0.003485316515584194,0.002315883765773714,0.04812363001451277,0.04879438887523312,4.879438887523312,43.00819354201667
10,0,ResDyNet,41,0.00014459636878650685,0.00018063726724778611,0.013440136429656736,0.013627468320388254,1.3627468320388254,44.041022457997315
10,0,Plain,41,0.002605673297006729,0.0047748068994043595,0.06909997756442733,0.07006310985957921,7.006310985957922,44.09448420800618
10,0,ResDyNet,42,0.00012086876900265076,0.00016210397772612625,0.012732006036996929,0.01290946783407012,1.2909467834070119,45.14116950001335
10,0,Plain,42,0.0035086434181990653,0.0045009009508387285,0.06708875427997399,0.06802385365577777,6.802385365577777,45.19478116699611
10,0,ResDyNet,43,0.00017576317935173721,0.00010395855400444788,0.010196006767575622,0.010338121189975878,1.0338121189975877,46.23047116701491
10,0,Plain,43,0.0013826138551021958,0.0006292523150290142,0.02508490213313606,0.025434541600712172,2.5434541600712173,46.28496287501184
10,0,ResDyNet,44,0.00015026575035642309,7.286912911915283e-05,0.008536341670713096,0.008655323277296815,0.8655323277296815,47.32581679199939
10,0,Plain,44,0.005807058718687854,0.001261845277799421,0.035522461595438745,0.036017582305629424,3.6017582305629423,47.384974999993574
10,0,ResDyNet,45,0.00013926831927440228,7.822917361375171e-05,0.008844725751189334,0.008968005690097987,0.8968005690097987,48.41933866700856
10,0,Plain,45,0.0033586206968825934,0.004791527461041811,0.06922086001374016,0.07018567719787397,7.018567719787397,48.47873154201079
10,0,ResDyNet,46,0.00013904827998931435,0.00010431682417271625,0.010213560797915496,0.010355919892660466,1.0355919892660466,49.50613962500938
10,0,Plain,46,0.0032426616508769183,0.005282110106914709,0.07267812674329677,0.07369113215205171,7.3691132152051715,49.55967062499258
10,0,ResDyNet,47,0.000121314507585469,6.46475777132234e-05,0.008040371739740856,0.0081524403967871,0.81524403967871,50.595532875013305
10,0,Plain,47,0.003151347435842931,0.002027728744122193,0.04503030917195876,0.04565795257435711,4.5657952574357115,50.650035708007636
10,0,ResDyNet,48,9.752127608895702e-05,7.868732497070893e-05,0.008870587633900525,0.008994228042021045,0.8994228042021044,51.69313995799166
10,0,Plain,48,0.002047917843122597,0.0012401833819574329,0.03521623747587798,0.03570708995980436,3.5707089959804357,51.75129587500123
10,0,ResDyNet,49,0.00015429030410702766,0.00016856628098789063,0.012983307782991614,0.013164272284927043,1.3164272284927043,52.83524183300324
10,0,Plain,49,0.0011128860877008826,0.0021626113922250125,0.04650388577554581,0.047152068247077315,4.715206824707732,52.890660750010284
10,0,ResDyNet,50,0.00020982423513623988,0.0005639604336533405,0.023747851137594336,0.024078854463170683,2.4078854463170685,53.95719708301476
10,0,Plain,50,0.007162633094852368,0.001416936137294733,0.03764221217323357,0.038166878482585084,3.8166878482585083,54.010899957997026
10,0,ResDyNet,51,0.0002785578620579594,6.402588139824078e-05,0.008001617423886297,0.008113145913851571,0.8113145913851572,55.13736437499756
10,0,Plain,51,0.005540732012512261,0.005090883267566283,0.07135042584011873,0.0723449254307356,7.234492543073561,55.22064524999587
10,0,ResDyNet,52,6.662630135819893e-05,0.0001186288297479832,0.01089168626742357,0.01104349723990959,1.104349723990959,56.54490999999689
10,0,Plain,52,0.003866332469122088,0.0116229304828643,0.10780969568115988,0.1093123734431636,10.93123734431636,56.610608582996065
10,0,ResDyNet,53,8.157991849342922e-05,0.00011661882907250124,0.010799019819988352,0.01094953918498986,1.094953918498986,57.93128325001453
10,0,Plain,53,0.008599530817570127,0.010657801121261806,0.10323662683980821,0.1046755640559492,10.46755640559492,57.99762683300651
10,0,ResDyNet,54,0.00010881334134392873,0.0001149595506686152,0.010721919169095392,0.010871363886470814,1.0871363886470813,59.131641792017035
10,0,Plain,54,0.005714392508172939,0.004254140219467008,0.06522377035611333,0.0661328751323482,6.61328751323482,59.189131416991586
10,0,ResDyNet,55,9.951966000005346e-05,0.00013613507070014483,0.011667693461012114,0.01183032061051814,1.183032061051814,60.37309016700601
10,0,Plain,55,0.003207886236620939,0.003087924071432283,0.05556909277136242,0.05634362830301999,5.634362830301999,60.43310762499459
10,0,ResDyNet,56,0.00010498202231617685,0.00028881760961506884,0.016994634730263223,0.017231510082903752,1.7231510082903752,61.5977416250098
10,0,Plain,56,0.002953913799854871,0.0032921353705606623,0.05737713281927445,0.058176869252906965,5.817686925290697,61.656294874992454
10,0,ResDyNet,57,0.00010780698080505428,8.38454608683983e-05,0.009156716707881613,0.009284345252633235,0.9284345252633235,62.92500600000494
10,0,Plain,57,0.002755178799746306,0.0007864491870505537,0.028043701379285753,0.028434581310452185,2.8434581310452187,62.983568124996964
10,0,ResDyNet,58,0.0001633974700868412,0.0004861850360920182,0.02204960398946018,0.022356936733204682,2.235693673320468,64.07057833299041
10,0,Plain,58,0.0008723105609778492,0.0006887729548070601,0.026244484273977645,0.026610286279489238,2.661028627948924,64.12649395799963
10,0,ResDyNet,59,0.00014021362015791393,0.0001684143256774588,0.012977454514559426,0.0131583374322157,1.31583374322157,65.28706200001761
10,0,Plain,59,0.002182018733444108,0.005177697014517163,0.07195621595468431,0.0729591591952702,7.29591591952702,65.34730766699067
10,0,ResDyNet,60,0.0002443224146199073,0.00035589559420208994,0.018865195313118015,0.019128142994156997,1.9128142994156998,66.53912433300866
10,0,Plain,60,0.00332066089623615,0.002938964335071307,0.054212215736596736,0.05496783878609736,5.496783878609736,66.60175450000679
10,0,ResDyNet,61,0.00010211487077247964,5.575887638742048e-05,0.007467186644742481,0.007571266108513258,0.7571266108513258,67.73798104200978
10,0,Plain,61,0.006438665415587972,0.005847467637907931,0.07646873634308292,0.07753457619046648,7.753457619046649,67.79536287501105
10,0,ResDyNet,62,6.235612151259714e-05,0.00015605220607683214,0.012492085737651345,0.012666203467234112,1.2666203467234112,69.04057187499711
10,0,Plain,62,0.003450879282131216,0.005588259791118736,0.0747546640091355,0.07579661269939804,7.579661269939804,69.10881041700486
10,0,ResDyNet,63,0.00014415607432475118,0.00018167328491948802,0.0134786232575693,0.013666491587069788,1.366649158706979,70.3380072080181
10,0,Plain,63,0.0029520496709453873,0.0036341669741224675,0.06028405240295701,0.06112430618882519,6.112430618882518,70.40568412499852
10,0,ResDyNet,64,8.963429139906513e-05,4.918972796316607e-05,0.007013538904373888,0.00711129531559426,0.711129531559426,71.56174466700759
10,0,Plain,64,0.0030326766151767444,0.0025938550916481565,0.050929903707430633,0.051639777093480096,5.16397770934801,71.62065895801061
10,0,ResDyNet,65,0.00010987324084797363,6.608803248879773e-05,0.008129454624315073,0.008242764940275007,0.8242764940275007,72.71210324999993
10,0,Plain,65,0.0029074104406520713,0.0007842533109474035,0.028004523044454867,0.0283948568984607,2.8394856898460703,72.7677970000077
10,0,ResDyNet,66,7.014021857146693e-05,0.0003760507503272106,0.019392028009654137,0.019662318812964076,1.9662318812964077,73.82407495801453
10,0,Plain,66,0.0017672774836666706,0.0005561318411074486,0.023582447733588825,0.023911145626287465,2.3911145626287467,73.87882895799703
10,0,ResDyNet,67,9.809654257306348e-05,0.00014138546151965323,0.01189056186728168,0.012056295410844738,1.2056295410844737,74.93981479201466
10,0,Plain,67,0.0010182983916375836,0.0022991013033847436,0.047948944757781095,0.048617268812902736,4.861726881290274,75.00029200001154
10,0,ResDyNet,68,9.111193800411492e-05,0.000224583693290934,0.01498611668481645,0.015194996824388183,1.5194996824388183,76.04981979200966
10,0,Plain,68,0.00216527506483635,0.0008064012880903209,0.02839720563876525,0.028793012798286586,2.879301279828659,76.1032352920156
10,0,ResDyNet,69,7.548010183306431e-05,5.28467271187227e-05,0.007269575442811135,0.0073709005535825,0.73709005535825,77.1806902080134
10,0,Plain,69,0.003931416406620236,0.002263096996322377,0.04757201904820077,0.04823508942109898,4.823508942109898,77.23537641699659
10,0,ResDyNet,70,0.00014752851388158083,5.6728602493281905e-05,0.007531839250361223,0.007636819857875195,0.7636819857875194,78.357026667014
10,0,Plain,70,0.0021211220644483724,0.012308463944703673,0.11094351691155131,0.11248987463613401,11.248987463613402,78.41314937500283
10,0,ResDyNet,71,7.182183299688766e-05,6.093989568908276e-05,0.007806400943397845,0.007915208458573669,0.7915208458573668,79.51310870799352
10,0,Plain,71,0.007590027437945382,0.015702018548872685,0.12530769548943385,0.1270542646289738,12.705426462897378,79.569025875011
10,0,ResDyNet,72,5.828904388226398e-05,4.2725879663232855e-05,0.006536503626804842,0.006627611004292532,0.6627611004292532,80.66313362499932
10,0,Plain,72,0.0043908256552433154,0.002818494325572871,0.05308949355167057,0.05382946782626707,5.382946782626707,80.71994383301353
10,0,ResDyNet,73,0.00012184721283276807,6.142932470686713e-05,0.00783768618323464,0.007946929759693121,0.7946929759693121,81.81307999999262
10,0,Plain,73,0.0026266612656192035,0.002037833317146856,0.045142367208054736,0.04577157250261717,4.577157250261717,81.86917474999791
10,0,ResDyNet,74,0.00010213916207337891,7.249042775222214e-05,0.008514131062664127,0.008632803092390357,0.8632803092390358,82.95889154201723
10,0,Plain,74,0.0020221652328825846,0.010143868145106706,0.1007167719156383,0.10212058678091743,10.212058678091744,83.0178807080083
10,0,ResDyNet,75,8.271030208536939e-05,0.0002525978642343675,0.015893327663971682,0.01611485273084062,1.6114852730840619,84.11735924999812
10,0,Plain,75,0.006462907094366647,0.005287882297719778,0.07271782654700139,0.07373138530127694,7.373138530127695,84.17321595799876
10,0,ResDyNet,76,0.00013034740740600173,7.923805405908798e-05,0.008901575931209483,0.009025648261755479,0.9025648261755479,85.27716125000734
10,0,Plain,76,0.0036504814609636675,0.0019541341194441947,0.044205589233084486,0.04482173748837017,4.482173748837017,85.33280629198998
10,0,ResDyNet,77,5.646497120156649e-05,0.0001403582239276151,0.011847287619012848,0.01201241799557752,1.201241799557752,86.4518792500021
10,0,Plain,77,0.0011898055599714559,0.002299771250327328,0.04795593029362821,0.04862435171484765,4.862435171484765,86.50834525001119
10,0,ResDyNet,78,0.00015963656719200948,3.8513437994420845e-05,0.0062059195929709595,0.006292419209783906,0.6292419209783906,87.61434787500184
10,0,Plain,78,0.0087468885877,0.0029612703358128894,0.054417555400926354,0.055176040524615166,5.517604052461516,87.67129283299437
10,0,ResDyNet,79,7.453724867759503e-05,5.741125223461071e-05,0.007577021329956166,0.007682631696285609,0.7682631696285609,88.76499854199938
10,0,Plain,79,0.0022070344951123874,0.0009209114248207189,0.030346522450203726,0.030769499661594157,3.0769499661594155,88.82081270799972
10,0,ResDyNet,80,7.274322041594891e-05,0.00014786123722533706,0.012159820608271203,0.012329307145660592,1.2329307145660593,89.88889125001151
10,0,Plain,80,0.0007688953013202391,0.0005624917949661768,0.02371690947333098,0.024047481526464583,2.4047481526464582,89.94459837500472
10,0,ResDyNet,81,0.00017373276110254788,0.00013134161696648296,0.011460437032089262,0.011620175391075967,1.1620175391075966,91.00828574999468
10,0,Plain,81,0.007780360178152448,0.002001429491335628,0.044737338894212594,0.04536089880561772,4.536089880561772,91.06419599999208
10,0,ResDyNet,82,5.924901423830279e-05,4.2908851552866344e-05,0.006550484833420069,0.006641787084366345,0.6641787084366345,92.12626737501705
10,0,Plain,82,0.0018391709500485854,0.0029648453729371593,0.05445039368945977,0.05520933652120173,5.520933652120173,92.18210858301609
10,0,ResDyNet,83,5.3571072011219076e-05,0.0001045631471827857,0.010225612313342692,0.010368139385041093,1.0368139385041093,93.25876566700754
10,0,Plain,83,0.005394706617545968,0.0007595922274997916,0.027560700780273926,0.027944848531606403,2.79448485316064,93.31467137500294
10,0,ResDyNet,84,0.00021744688527901748,0.0001300925793753456,0.011405813402618228,0.011564790404170728,1.1564790404170728,94.39436108301743
10,0,Plain,84,0.0008488860970496066,0.0004148993499649408,0.020369078279709685,0.020652987447341085,2.0652987447341085,94.45026870799484
10,0,ResDyNet,85,5.062181808170343e-05,0.00021559473125888412,0.014683144460873637,0.014887801699893176,1.4887801699893175,95.53979854201316
10,0,Plain,85,0.0014570803787008907,0.0014060951875409188,0.037497935777065367,0.03802059112691334,3.802059112691334,95.60490966701764
10,0,ResDyNet,86,7.657442924017485e-05,8.657869924492724e-05,0.009304767554588735,0.009434459668053606,0.9434459668053606,96.71486525001819
10,0,Plain,86,0.0029976875422526752,0.0026121385934543594,0.051109085233981236,0.05182145609573182,5.182145609573182,96.77333962501143
10,0,ResDyNet,87,4.87721705707028e-05,2.831714910799243e-05,0.005321386013811855,0.005395556786444785,0.5395556786444785,97.87691658301628
10,0,Plain,87,0.0018054940207951813,0.0004685152945387953,0.021645214125501168,0.02194691038495813,2.194691038495813,97.93666595799732
10,0,ResDyNet,88,5.870592168421052e-05,0.0007144255803529393,0.026728740717679524,0.027101292407293833,2.7101292407293833,99.0442645830044
10,0,Plain,88,0.004013656718561782,0.009844708089141306,0.0992205023628751,0.10060346185917562,10.060346185917563,99.1001387500146
10,0,ResDyNet,89,0.000250183281463273,3.178389731304903e-05,0.005637720932526639,0.005716300858201831,0.5716300858201832,100.17550124999252
10,0,Plain,89,0.0025430028864942833,0.0005065181821825993,0.02250595881500274,0.02281965234330927,2.281965234330927,100.23140554199927
10,0,ResDyNet,90,3.262202157424894e-05,0.00010235532605109345,0.010117080905631497,0.010258095240170071,1.025809524017007,101.29514041700168
10,0,Plain,90,0.0008018381044995755,0.00046009171440121666,0.021449748585967543,0.021748720399189504,2.1748720399189505,101.35102870801347
10,0,ResDyNet,91,5.8741018975415e-05,6.947754403754253e-05,0.008335319072329657,0.008451498777040429,0.8451498777040428,102.42570441699354
10,0,Plain,91,0.0059481137477613594,0.006176264994223479,0.07858921678082484,0.07968461240033471,7.968461240033471,102.48159970800043
10,0,ResDyNet,92,4.724300181798485e-05,0.00011872977111181238,0.010896319154274638,0.01104819470106449,1.104819470106449,103.57593537500361
10,0,Plain,92,0.007116332901421978,0.0017375773495826924,0.04168425781494367,0.04226526313963537,4.226526313963537,103.63190366700292
10,0,ResDyNet,93,5.924476583607108e-05,0.00042182230201578264,0.020538313027505025,0.02082458103021581,2.082458103021581,104.74015691701788
10,0,Plain,93,0.000885099612920422,0.0005718546105890435,0.02391348177470281,0.024246793700387122,2.4246793700387124,104.7989055000071
10,0,ResDyNet,94,8.584837709238678e-05,0.00021434184672615444,0.014640418256530598,0.014844479967321295,1.4844479967321296,105.9309191670036
10,0,Plain,94,0.0008892189991962159,0.004471351121161785,0.06686816223855553,0.06780018694882928,6.780018694882928,105.99340316699818
10,0,ResDyNet,95,5.790878376787559e-05,3.427382794167739e-05,0.005854385359854388,0.005935985207019068,0.5935985207019068,107.10772179201012
10,0,Plain,95,0.0061604312946594636,0.0022744519709112744,0.047691214818992335,0.04835594657153698,4.835594657153698,107.16659754200373
10,0,ResDyNet,96,7.90809648861472e-05,0.00011210753585231428,0.010588084616790436,0.010735663915621953,1.0735663915621954,108.33762091700919
10,0,Plain,96,0.004512583223216996,0.007627699791246722,0.08733670357442352,0.08855402379259877,8.855402379259877,108.3978077500069
10,0,ResDyNet,97,0.00024834356531735477,0.00010420046188632996,0.010207862748211791,0.010350142422153999,1.0350142422153998,109.60653866699431
10,0,Plain,97,0.006580567274936314,0.010792008599794027,0.10388459269686737,0.1053325614187351,10.53325614187351,109.67873533300008
10,0,ResDyNet,98,4.461224183464604e-05,9.171718081222415e-05,0.009576908729450445,0.009710394012806082,0.9710394012806082,111.03118041699054
10,0,Plain,98,0.0083170736791297,0.002826111283199619,0.053161182108749414,0.05390215559589198,5.3902155595891985,111.09754454198992
10,0,ResDyNet,99,4.6605363762760316e-05,3.099920970218775e-05,0.005567693391539062,0.00564529725631449,0.564529725631449,112.456195708015
10,0,Plain,99,0.0027461334186601643,0.003857433108425116,0.06210823704167682,0.06297391675675362,6.297391675675362,112.52373250000528
10,0,ResDyNet,100,4.7433153489317364e-05,7.315435065467081e-05,0.008553031664542745,0.008672245900320131,0.8672245900320131,113.91132445799303
10,0,Plain,100,0.0012883496286120403,0.0017797172026032633,0.042186694615758455,0.042774703026792496,4.27747030267925,113.97774229201605
10,1,ResDyNet,0,0.9676942921521419,0.9409372183732624,0.9700191845387709,0.9835395478800628,98.35395478800628,0.0753455420199316
10,1,Plain,0,0.9937860453620077,0.9580109717020523,0.9787803490579755,0.9924228276413993,99.24228276413993,0.1489809589984361
10,1,ResDyNet,1,0.1722225928082467,0.008506612701093746,0.09223130000760991,0.09351684230143116,9.351684230143116,1.3672660840093158
10,1,Plain,1,0.42285799182238504,0.07265436718230135,0.26954474059476907,0.273301720753165,27.3301720753165,1.430239834007807
10,1,ResDyNet,2,0.0058984206480468294,0.003517590442081887,0.059309277875235406,0.06013594501663232,6.013594501663231,2.587633209011983
10,1,Plain,2,0.05340488269367704,0.029229531030722906,0.17096646171317612,0.1733494338423679,17.33494338423679,2.647500167018734
10,1,ResDyNet,3,0.0029468869031420352,0.002243198833644232,0.04736242005687877,0.04802256898805313,4.802256898805313,3.782404500001576
10,1,Plain,3,0.04122804423363354,0.03207364296354251,0.17909115825060298,0.18158737437638228,18.15873743763823,3.8417646670131944
10,1,ResDyNet,4,0.0019340649586361577,0.0019123773488639551,0.04373073688910301,0.044340266536915335,4.434026653691533,4.969678584020585
10,1,Plain,4,0.035063675742430175,0.04010412389104654,0.20026014054485866,0.20305141509499253,20.305141509499254,5.0292553339968435
10,1,ResDyNet,5,0.0015809567764180031,0.001530195426311812,0.039117712437102097,0.039662944628031674,3.9662944628031673,6.203580458997749
10,1,Plain,5,0.03318750542323858,0.028799383793740446,0.169703811959957,0.17206918496976184,17.206918496976183,6.265536749997409
10,1,ResDyNet,6,0.001192872443343889,0.0016542699757434115,0.040672717830794285,0.041239624065140215,4.123962406514021,7.417146084015258
10,1,Plain,6,0.023887788274684647,0.024499470140476105,0.1565230658416711,0.15870472240599834,15.870472240599835,7.475844875007169
10,1,ResDyNet,7,0.0011747739205866812,0.0009414024310793962,0.030682282038326226,0.031109939148525972,3.1109939148525974,8.596103667019634
10,1,Plain,7,0.0200713185705389,0.017694555384068382,0.1330208832629989,0.1348749606898804,13.487496068988039,8.655391625012271
10,1,ResDyNet,8,0.0008126588328245801,0.0009509628421217692,0.030837685420954816,0.031267508581301916,3.1267508581301917,9.834910459001549
10,1,Plain,8,0.019185618420640607,0.01796614024926399,0.1340378314106282,0.1359060833081535,13.590608330815352,9.898817917011911
10,1,ResDyNet,9,0.0008109034030098514,0.0009313213294069284,0.030517557723496295,0.030942918866128447,3.0942918866128446,11.313656917016488
10,1,Plain,9,0.027731302664872386,0.024947547055845405,0.15794792513941233,0.16014944173921386,16.014944173921386,11.377140750002582
10,1,ResDyNet,10,0.0007215367172909732,0.003313632635880612,0.057564161036886594,0.058366504315308876,5.836650431530888,12.592402750015026
10,1,Plain,10,0.026666668282407626,0.05401704860549262,0.23241568063599455,0.2356551469254231,23.565514692542312,12.65625950001413
10,1,ResDyNet,11,0.0009752371295401495,0.0005968681833569029,0.024430885848796047,0.024771409478318292,2.4771409478318294,13.84010225001839
10,1,Plain,11,0.025530346034913817,0.030065413891390266,0.1733938115717809,0.1758106166937298,17.58106166937298,13.899995709012728
10,1,ResDyNet,12,0.0004918045591591789,0.0007067461952496838,0.026584698517186228,0.026955242511573278,2.6955242511573276,15.206833167001605
10,1,Plain,12,0.01805492960267356,0.013284783629814225,0.11525963573521401,0.11686615257381244,11.686615257381245,15.268947875010781
10,1,ResDyNet,13,0.0005175864699203607,0.0008479885181665862,0.029120242412565632,0.029526127434511454,2.9526127434511453,16.411258584004827
10,1,Plain,13,0.015418862526178655,0.01559938767735627,0.12489750869155185,0.1266383605477292,12.66383605477292,16.469957875000546
10,1,ResDyNet,14,0.00047018721952000965,0.0006255885830666341,0.025011768891196683,0.025360389009857733,2.536038900985773,17.57921525000711
10,1,Plain,14,0.015007954295076063,0.014468279961779585,0.12028416338728712,0.12196071331446481,12.19607133144648,17.639433500007726
10,1,ResDyNet,15,0.0005430927573524472,0.0004438015399752289,0.021066597731366803,0.021360229094779835,2.1360229094779837,18.76467445900198
10,1,Plain,15,0.01417499547239854,0.015347838294558741,0.12388639269330082,0.12561315136875098,12.561315136875098,18.824287459021434
10,1,ResDyNet,16,0.0004518280558574742,0.0003461698197578873,0.018605639461138853,0.018864969389578656,1.8864969389578656,19.953877084015403
10,1,Plain,16,0.014346888662889551,0.013007212565452734,0.11404916731591132,0.11563881235124751,11.56388123512475,20.013772834005067
10,1,ResDyNet,17,0.00042040475781190636,0.0003194351577184589,0.017872749025218782,0.01812186374849467,1.812186374849467,21.130663250020007
10,1,Plain,17,0.014272051948624223,0.01213858233657397,0.11017523467900565,0.11171088389895438,11.171088389895438,21.19057120900834
10,1,ResDyNet,18,0.0003391065184922367,0.000632502852016405,0.02514960938099049,0.025500150753926566,2.5500150753926567,22.348386875004508
10,1,Plain,18,0.013291631042497316,0.011991395781797951,0.10950523175537298,0.1110315423116008,11.10315423116008,22.40736866701627
10,1,ResDyNet,19,0.00037934253004057124,0.0026446008917835532,0.05142568319219058,0.05214246687329189,5.214246687329189,23.615031958994223
10,1,Plain,19,0.019335820234737944,0.020132924472560286,0.14189053693802237,0.14386824175527838,14.386824175527838,23.679950000019744
10,1,ResDyNet,20,0.0005095393899550733,0.0002895298061250415,0.017015575398000547,0.0172527426267616,1.72527426267616,24.88020037501701
10,1,Plain,20,0.013675027815942792,0.012058272313600533,0.10981016489196495,0.11134072568042243,11.134072568042242,24.94505616699462
10,1,ResDyNet,21,0.0002922657415760131,0.00023252025492344114,0.01524861485261665,0.01546115375550116,1.546115375550116,26.311746834020596
10,1,Plain,21,0.016286932712922007,0.01189572120824144,0.10906750757325226,0.11058771702335778,11.058771702335777,26.389848209015327
10,1,ResDyNet,22,0.000289892191356777,0.00046935167324086774,0.021664525686958112,0.021966491115656,2.1966491115656,27.801839499996277
10,1,Plain,22,0.012492512935537884,0.012572417552752678,0.11212679230564246,0.11368964281048757,11.368964281048758,27.865783292014385
10,1,ResDyNet,23,0.0002761730280303889,0.0002970652349740375,0.01723558049425773,0.017475814207564392,1.7475814207564393,29.07276316700154
10,1,Plain,23,0.011208340559044147,0.008679751027759816,0.09316518141322871,0.09446374037323853,9.446374037323853,29.135038334003184
10,1,ResDyNet,24,0.00032647359179942677,0.0011784075944306568,0.03432794189039968,0.03480641309438689,3.4806413094386888,30.432526334014256
10,1,Plain,24,0.006645099335775087,0.006620808806420231,0.08136835260972308,0.08250248450041235,8.250248450041235,30.494923459016718
10,1,ResDyNet,25,0.0003129957065789319,0.0003130787383026324,0.017694031149024025,0.017940654859070225,1.7940654859070224,31.72191170899896
10,1,Plain,25,0.005573938270308553,0.0057100805688036155,0.07556507505986886,0.07661831945648068,7.661831945648068,31.78422058399883
10,1,ResDyNet,26,0.00034379835169697415,0.0045395467439705,0.06737615857238004,0.06831526385911953,6.831526385911952,33.046992084011436
10,1,Plain,26,0.005895117895547315,0.020519890679704934,0.14324765505831127,0.1452442757180329,14.524427571803288,33.10928166701342
10,1,ResDyNet,27,0.0005453426622897439,0.0005901594005951134,0.024293196590714723,0.024631801073866335,2.4631801073866333,34.28852662499412
10,1,Plain,27,0.00642485865060393,0.006001403380238895,0.07746872517499494,0.07854850310995469,7.854850310995469,34.36911679201876
10,1,ResDyNet,28,0.0002703043178804957,0.00025990679301025627,0.016121625011463837,0.016346332142293103,1.6346332142293103,35.778053250018274
10,1,Plain,28,0.011359240120166559,0.0062942451212084785,0.07933627872044717,0.08044208707098664,8.044208707098663,35.85009300001548
10,1,ResDyNet,29,0.00019399973695720705,0.00018776316958581858,0.013702670162629564,0.013893661312389888,1.3893661312389889,37.18809758400312
10,1,Plain,29,0.007336164573996278,0.006375239140445017,0.07984509465486916,0.08095799500566685,8.095799500566685,37.25184758400428
10,1,ResDyNet,30,0.0002675751889191078,0.0002577225241129911,0.016053738633508115,0.01627749954748877,1.627749954748877,38.637156834010966
10,1,Plain,30,0.011156953719633007,0.009649531754523858,0.09823203018630867,0.09960121211697653,9.960121211697654,38.71370104199741
10,1,ResDyNet,31,0.00020789978090853518,0.00018114174356010564,0.01345889087406929,0.013646484168808856,1.3646484168808857,40.10764566701255
10,1,Plain,31,0.0045985158113754105,0.0036092920995452167,0.06007738426017911,0.06091475745520335,6.091475745520334,40.1971910840075
10,1,ResDyNet,32,0.00019267314010288906,0.0002663910029268183,0.016321488992332114,0.01654898187594158,1.654898187594158,41.646991792018525
10,1,Plain,32,0.0042708087347532635,0.0064307529065796626,0.08019197532533827,0.0813097105832961,8.13097105832961,41.71783675000188
10,1,ResDyNet,33,0.00021567401366934407,0.0003144349273700014,0.017732313085720132,0.01797947037871169,1.797947037871169,43.1920787919953
10,1,Plain,33,0.010265606451792418,0.005017219374443968,0.07083233283214642,0.07181961111639737,7.181961111639737,43.25703412501025
